"lemma","tense","subject","variant","form","preference"
"pagar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","pagáramos","0"
"pagar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","pagásemos","0"
"pagar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","pagarais","0"
"pagar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","pagaseis","0"
"pagar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","pagaran","0"
"pagar","subjuntivo pretérito","ellos, ellas","variante ‘se’","pagasen","0"
"pagar","subjuntivo futuro","tú","","pagares","0"
"pagar","subjuntivo futuro","él, ella","","pagare","0"
"pagar","subjuntivo futuro","nosotros, nosotras","","pagáremos","0"
"pagar","subjuntivo futuro","vosotros, vosotras","","pagareis","0"
"pagar","subjuntivo futuro","ellos, ellas","","pagaren","0"
"pagar","imperativo","tú","","paga","0"
"pagar","imperativo","vos","","pagá","0"
"pagar","imperativo","usted","","pague","0"
"pagar","imperativo","vosotros, vosotras","","pagad","0"
"pagar","imperativo","ustedes","","paguen","0"
"mejorar","infinitivo","impersonal","","mejorar","0"
"mejorar","gerundio","impersonal","","mejorando","0"
"mejorar","participio","impersonal","","mejorado","0"
"mejorar","presente","yo","","mejoro","0"
"mejorar","presente","tú","","mejoras","0"
"mejorar","presente","vos","","mejorás","0"
"mejorar","presente","él, ella","","mejora","0"
"mejorar","presente","nosotros, nosotras","","mejoramos","0"
"mejorar","presente","vosotros, vosotras","","mejoráis","0"
"mejorar","presente","ellos, ellas","","mejoran","0"
"mejorar","imperfecto","tú","","mejorabas","0"
"mejorar","imperfecto","él, ella","","mejoraba","0"
"mejorar","imperfecto","nosotros, nosotras","","mejorábamos","0"
"mejorar","imperfecto","vosotros, vosotras","","mejorabais","0"
"mejorar","imperfecto","ellos, ellas","","mejoraban","0"
"mejorar","pretérito","yo","","mejoré","0"
"mejorar","pretérito","tú","","mejoraste","0"
"mejorar","pretérito","él, ella","","mejoró","0"
"mejorar","pretérito","nosotros, nosotras","","mejoramos","0"
"mejorar","pretérito","vosotros, vosotras","","mejorasteis","0"
"mejorar","pretérito","ellos, ellas","","mejoraron","0"
"mejorar","futuro","yo","","mejoraré","0"
"mejorar","futuro","tú","","mejorarás","0"
"mejorar","futuro","él, ella","","mejorará","0"
"mejorar","futuro","nosotros, nosotras","","mejoraremos","0"
"mejorar","futuro","vosotros, vosotras","","mejoraréis","0"
"mejorar","futuro","ellos, ellas","","mejorarán","0"
"mejorar","condicional","tú","","mejorarías","0"
"mejorar","condicional","él, ella","","mejoraría","0"
"mejorar","condicional","nosotros, nosotras","","mejoraríamos","0"
"mejorar","condicional","vosotros, vosotras","","mejoraríais","0"
"mejorar","condicional","ellos, ellas","","mejorarían","0"
"mejorar","subjuntivo presente","tú","","mejores","0"
"mejorar","subjuntivo presente","él, ella","","mejore","0"
"mejorar","subjuntivo presente","nosotros, nosotras","","mejoremos","0"
"mejorar","subjuntivo presente","vosotros, vosotras","","mejoréis","0"
"mejorar","subjuntivo presente","ellos, ellas","","mejoren","0"
"mejorar","subjuntivo pretérito","tú","variante ‘ra’","mejoraras","0"
"mejorar","subjuntivo pretérito","tú","variante ‘se’","mejorases","0"
"mejorar","subjuntivo pretérito","él, ella","variante ‘ra’","mejorara","0"
"mejorar","subjuntivo pretérito","él, ella","variante ‘se’","mejorase","0"
"mejorar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","mejoráramos","0"
"mejorar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","mejorásemos","0"
"mejorar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","mejorarais","0"
"mejorar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","mejoraseis","0"
"mejorar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","mejoraran","0"
"mejorar","subjuntivo pretérito","ellos, ellas","variante ‘se’","mejorasen","0"
"mejorar","subjuntivo futuro","tú","","mejorares","0"
"mejorar","subjuntivo futuro","él, ella","","mejorare","0"
"mejorar","subjuntivo futuro","nosotros, nosotras","","mejoráremos","0"
"mejorar","subjuntivo futuro","vosotros, vosotras","","mejorareis","0"
"mejorar","subjuntivo futuro","ellos, ellas","","mejoraren","0"
"mejorar","imperativo","tú","","mejora","0"
"mejorar","imperativo","vos","","mejorá","0"
"mejorar","imperativo","usted","","mejore","0"
"mejorar","imperativo","vosotros, vosotras","","mejorad","0"
"mejorar","imperativo","ustedes","","mejoren","0"
"servir","infinitivo","impersonal","","servir","0"
"servir","gerundio","impersonal","","sirviendo","0"
"servir","participio","impersonal","","servido","0"
"servir","presente","yo","","sirvo","0"
"servir","presente","tú","","sirves","0"
"servir","presente","vos","","servís","0"
"servir","presente","él, ella","","sirve","0"
"servir","presente","nosotros, nosotras","","servimos","0"
"servir","presente","vosotros, vosotras","","servís","0"
"servir","presente","ellos, ellas","","sirven","0"
"servir","imperfecto","tú","","servías","0"
"servir","imperfecto","él, ella","","servía","0"
"servir","imperfecto","nosotros, nosotras","","servíamos","0"
"servir","imperfecto","vosotros, vosotras","","servíais","0"
"servir","imperfecto","ellos, ellas","","servían","0"
"servir","pretérito","yo","","serví","0"
"servir","pretérito","tú","","serviste","0"
"servir","pretérito","él, ella","","sirvió","0"
"servir","pretérito","nosotros, nosotras","","servimos","0"
"servir","pretérito","vosotros, vosotras","","servisteis","0"
"servir","pretérito","ellos, ellas","","sirvieron","0"
"servir","futuro","yo","","serviré","0"
"servir","futuro","tú","","servirás","0"
"servir","futuro","él, ella","","servirá","0"
"servir","futuro","nosotros, nosotras","","serviremos","0"
"servir","futuro","vosotros, vosotras","","serviréis","0"
"servir","futuro","ellos, ellas","","servirán","0"
"servir","condicional","tú","","servirías","0"
"servir","condicional","él, ella","","serviría","0"
"servir","condicional","nosotros, nosotras","","serviríamos","0"
"servir","condicional","vosotros, vosotras","","serviríais","0"
"servir","condicional","ellos, ellas","","servirían","0"
"servir","subjuntivo presente","tú","","sirvas","0"
"servir","subjuntivo presente","él, ella","","sirva","0"
"servir","subjuntivo presente","nosotros, nosotras","","sirvamos","0"
"servir","subjuntivo presente","vosotros, vosotras","","sirváis","0"
"servir","subjuntivo presente","ellos, ellas","","sirvan","0"
"servir","subjuntivo pretérito","tú","variante ‘ra’","sirvieras","0"
"servir","subjuntivo pretérito","tú","variante ‘se’","sirvieses","0"
"servir","subjuntivo pretérito","él, ella","variante ‘ra’","sirviera","0"
"servir","subjuntivo pretérito","él, ella","variante ‘se’","sirviese","0"
"servir","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","sirviéramos","0"
"servir","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","sirviésemos","0"
"servir","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","sirvierais","0"
"servir","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","sirvieseis","0"
"servir","subjuntivo pretérito","ellos, ellas","variante ‘ra’","sirvieran","0"
"servir","subjuntivo pretérito","ellos, ellas","variante ‘se’","sirviesen","0"
"servir","subjuntivo futuro","tú","","sirvieres","0"
"servir","subjuntivo futuro","él, ella","","sirviere","0"
"servir","subjuntivo futuro","nosotros, nosotras","","sirviéremos","0"
"servir","subjuntivo futuro","vosotros, vosotras","","sirviereis","0"
"servir","subjuntivo futuro","ellos, ellas","","sirvieren","0"
"servir","imperativo","tú","","sirve","0"
"servir","imperativo","vos","","serví","0"
"servir","imperativo","usted","","sirva","0"
"servir","imperativo","vosotros, vosotras","","servid","0"
"servir","imperativo","ustedes","","sirvan","0"
"nacer","infinitivo","impersonal","","nacer","0"
"nacer","gerundio","impersonal","","naciendo","0"
"nacer","participio","impersonal","","nacido","0"
"nacer","presente","yo","","nazco","0"
"nacer","presente","tú","","naces","0"
"nacer","presente","vos","","nacés","0"
"nacer","presente","él, ella","","nace","0"
"nacer","presente","nosotros, nosotras","","nacemos","0"
"nacer","presente","vosotros, vosotras","","nacéis","0"
"nacer","presente","ellos, ellas","","nacen","0"
"nacer","imperfecto","tú","","nacías","0"
"nacer","imperfecto","él, ella","","nacía","0"
"nacer","imperfecto","nosotros, nosotras","","nacíamos","0"
"nacer","imperfecto","vosotros, vosotras","","nacíais","0"
"nacer","imperfecto","ellos, ellas","","nacían","0"
"nacer","pretérito","yo","","nací","0"
"nacer","pretérito","tú","","naciste","0"
"nacer","pretérito","él, ella","","nació","0"
"nacer","pretérito","nosotros, nosotras","","nacimos","0"
"nacer","pretérito","vosotros, vosotras","","nacisteis","0"
"nacer","pretérito","ellos, ellas","","nacieron","0"
"nacer","futuro","yo","","naceré","0"
"nacer","futuro","tú","","nacerás","0"
"nacer","futuro","él, ella","","nacerá","0"
"nacer","futuro","nosotros, nosotras","","naceremos","0"
"nacer","futuro","vosotros, vosotras","","naceréis","0"
"nacer","futuro","ellos, ellas","","nacerán","0"
"nacer","condicional","tú","","nacerías","0"
"nacer","condicional","él, ella","","nacería","0"
"nacer","condicional","nosotros, nosotras","","naceríamos","0"
"nacer","condicional","vosotros, vosotras","","naceríais","0"
"nacer","condicional","ellos, ellas","","nacerían","0"
"nacer","subjuntivo presente","tú","","nazcas","0"
"nacer","subjuntivo presente","él, ella","","nazca","0"
"nacer","subjuntivo presente","nosotros, nosotras","","nazcamos","0"
"nacer","subjuntivo presente","vosotros, vosotras","","nazcáis","0"
"nacer","subjuntivo presente","ellos, ellas","","nazcan","0"
"nacer","subjuntivo pretérito","tú","variante ‘ra’","nacieras","0"
"nacer","subjuntivo pretérito","tú","variante ‘se’","nacieses","0"
"nacer","subjuntivo pretérito","él, ella","variante ‘ra’","naciera","0"
"nacer","subjuntivo pretérito","él, ella","variante ‘se’","naciese","0"
"nacer","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","naciéramos","0"
"nacer","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","naciésemos","0"
"nacer","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","nacierais","0"
"nacer","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","nacieseis","0"
"nacer","subjuntivo pretérito","ellos, ellas","variante ‘ra’","nacieran","0"
"nacer","subjuntivo pretérito","ellos, ellas","variante ‘se’","naciesen","0"
"nacer","subjuntivo futuro","tú","","nacieres","0"
"nacer","subjuntivo futuro","él, ella","","naciere","0"
"nacer","subjuntivo futuro","nosotros, nosotras","","naciéremos","0"
"nacer","subjuntivo futuro","vosotros, vosotras","","naciereis","0"
"nacer","subjuntivo futuro","ellos, ellas","","nacieren","0"
"nacer","imperativo","tú","","nace","0"
"nacer","imperativo","vos","","nacé","0"
"nacer","imperativo","usted","","nazca","0"
"nacer","imperativo","vosotros, vosotras","","naced","0"
"nacer","imperativo","ustedes","","nazcan","0"
"aumentar","infinitivo","impersonal","","aumentar","0"
"aumentar","gerundio","impersonal","","aumentando","0"
"aumentar","participio","impersonal","","aumentado","0"
"aumentar","presente","yo","","aumento","0"
"aumentar","presente","tú","","aumentas","0"
"aumentar","presente","vos","","aumentás","0"
"aumentar","presente","él, ella","","aumenta","0"
"aumentar","presente","nosotros, nosotras","","aumentamos","0"
"aumentar","presente","vosotros, vosotras","","aumentáis","0"
"aumentar","presente","ellos, ellas","","aumentan","0"
"aumentar","imperfecto","tú","","aumentabas","0"
"aumentar","imperfecto","él, ella","","aumentaba","0"
"aumentar","imperfecto","nosotros, nosotras","","aumentábamos","0"
"aumentar","imperfecto","vosotros, vosotras","","aumentabais","0"
"aumentar","imperfecto","ellos, ellas","","aumentaban","0"
"aumentar","pretérito","yo","","aumenté","0"
"aumentar","pretérito","tú","","aumentaste","0"
"aumentar","pretérito","él, ella","","aumentó","0"
"aumentar","pretérito","nosotros, nosotras","","aumentamos","0"
"aumentar","pretérito","vosotros, vosotras","","aumentasteis","0"
"aumentar","pretérito","ellos, ellas","","aumentaron","0"
"aumentar","futuro","yo","","aumentaré","0"
"aumentar","futuro","tú","","aumentarás","0"
"aumentar","futuro","él, ella","","aumentará","0"
"aumentar","futuro","nosotros, nosotras","","aumentaremos","0"
"aumentar","futuro","vosotros, vosotras","","aumentaréis","0"
"aumentar","futuro","ellos, ellas","","aumentarán","0"
"aumentar","condicional","tú","","aumentarías","0"
"aumentar","condicional","él, ella","","aumentaría","0"
"aumentar","condicional","nosotros, nosotras","","aumentaríamos","0"
"aumentar","condicional","vosotros, vosotras","","aumentaríais","0"
"aumentar","condicional","ellos, ellas","","aumentarían","0"
"aumentar","subjuntivo presente","tú","","aumentes","0"
"aumentar","subjuntivo presente","él, ella","","aumente","0"
"aumentar","subjuntivo presente","nosotros, nosotras","","aumentemos","0"
"aumentar","subjuntivo presente","vosotros, vosotras","","aumentéis","0"
"aumentar","subjuntivo presente","ellos, ellas","","aumenten","0"
"aumentar","subjuntivo pretérito","tú","variante ‘ra’","aumentaras","0"
"aumentar","subjuntivo pretérito","tú","variante ‘se’","aumentases","0"
"aumentar","subjuntivo pretérito","él, ella","variante ‘ra’","aumentara","0"
"aumentar","subjuntivo pretérito","él, ella","variante ‘se’","aumentase","0"
"aumentar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","aumentáramos","0"
"aumentar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","aumentásemos","0"
"aumentar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","aumentarais","0"
